id,title,category,source,url,timestamp,trust_score,governance_zone,chain_hash,content_length,content_preview,tongue_KO,tongue_AV,tongue_RU,tongue_CA,tongue_UM,tongue_DR,edge_count,notion_id
07ce248646d84886,🧪 Interactive Test App - Core Theorems Demo,theorems,notion,https://www.notion.so/Interactive-Test-App-Core-Theorems-Demo-4f11b515fde94c72b1d18ee2eea71760,2026-02-04T05:00:00.000Z,0.5,GREEN,5a76dad5ac71,6388,"# 🧪 Interactive Test App - Core Theorems Demo  Live Demo & Testing Environment Status: Production Ready | Version: v2.1 | Last Updated: February 4, 2026 📦 Quick Installation npm Package: npm i scbe-ae",0.0543,0.0293,0.3793,0.3068,0.1241,0.8033,5,4f11b515-fde9-4c72-b1d1-8ee2eea71760
43eb6c5165c6bc41,🍎 Teacher's Hub - Complete K-12 Curriculum System,scbe-general,notion,https://www.notion.so/Teacher-s-Hub-Complete-K-12-Curriculum-System-985d0b3cc6fa4f9eb15eca742916c2e8,2026-01-29T09:34:00.000Z,0.5,GREEN,7c7789bfcc69,5606,"# 🍎 Teacher's Hub - Complete K-12 Curriculum System  Teacher's Hub Welcome to your complete K-12 curriculum management system This hub organizes lesson plans, tracks student progress, and provides all",0.0895,0.0965,0.1562,0.5055,0.409,0.6618,5,985d0b3c-c6fa-4f9e-b15e-ca742916c2e8
8a2602b57438ab26,📐 K-12 Math Mastery - Complete Curriculum Template,scbe-general,notion,https://www.notion.so/K-12-Math-Mastery-Complete-Curriculum-Template-0864bea9827b4d8fb183b3b660febfe3,2026-01-29T07:03:00.000Z,0.5,GREEN,833055c47b9e,23318,# 📐 K-12 Math Mastery - Complete Curriculum Template  K-12 Math Mastery Template Complete mathematics curriculum tracker from Kindergarten through 12th grade Perfect for: Homeschool parents tracking s,0.094,0.076,0.123,0.398,0.322,0.7815,5,0864bea9-827b-4d8f-b183-b3b660febfe3
211e69ade7c85674,AETHERMOORE Cryptographic Security System,scbe-general,notion,https://www.notion.so/AETHERMOORE-Cryptographic-Security-System-56e72064dea64b69806ad7f0034d09d7,2026-01-17T21:15:00.000Z,0.5,GREEN,6d7dcc3e0256,2723,"# AETHERMOORE Cryptographic Security System  Project Overview AETHERMOORE is a unified cryptographic security framework combining spectral coherence-based encryption, topological control-flow integrit",0.0983,0.1061,0.2575,0.486,0.2247,0.7271,5,56e72064-dea6-4b69-806a-d7f0034d09d7
d77b88b3de774c07,Part IV: The Convergence Theorem,theorems,notion,https://www.notion.so/Part-IV-The-Convergence-Theorem-048498c61b3e4938b2fba3b9809c0667,2026-01-27T09:27:00.000Z,0.5,GREEN,cb96c2e21735,9743,"# Part IV: The Convergence Theorem  Where the boundaries between magic and mathematics dissolve Chapter 15: The Discovery Stanford Artificial Intelligence Laboratory March 15, 2026 - 2:47 AM Dr. Sarah",0.0502,0.0406,0.5256,0.5316,0.172,0.5567,5,048498c6-1b3e-4938-b2fb-a3b9809c0667
695902be757dd4b5,Technical Appendix B: Hyperbolic Trust Geometry,math,notion,https://www.notion.so/Technical-Appendix-B-Hyperbolic-Trust-Geometry-8d6b8153dbfd4804898086dbe9252b80,2026-01-27T09:27:00.000Z,0.5,GREEN,6768a40e52a4,212,# Technical Appendix B: Hyperbolic Trust Geometry  Technical Appendix B: Hyperbolic Trust Geometry as World-Tree Substrate GeoSeal Concentric Rings as Dimensional Layer Architecture Working on geometr,0.0285,0.046,0.2235,0.8438,0.195,0.3156,5,8d6b8153-dbfd-4804-8980-86dbe9252b80
73b2fe97b320956f,🛠️ Aethermoore CLI - Complete Usage Guide,scbe-general,notion,https://www.notion.so/Aethermoore-CLI-Complete-Usage-Guide-913ea089b32f4159ae8bf74069fdd772,2026-01-27T04:26:00.000Z,0.5,GREEN,40f7735490e8,14011,"# 🛠️ Aethermoore CLI - Complete Usage Guide  Aethermoore CLI — Complete Reference Version: 1.0 Language: Python 3.10+ Dependencies: Standard library only (hashlib, hmac, base64, dataclasses) Quick Sta",0.0785,0.0508,0.0822,0.4655,0.4304,0.6964,5,913ea089-b32f-4159-ae8b-f74069fdd772
ef53122a83fb5b22,🔐 AetherMoore Protocol – Harmonic Conlang Cipher System,scbe-general,notion,https://www.notion.so/AetherMoore-Protocol-Harmonic-Conlang-Cipher-System-e1b0875eeb274053ba72e8762def458c,2026-01-08T05:21:00.000Z,0.5,GREEN,b0906984fda7,7032,# 🔐 AetherMoore Protocol – Harmonic Conlang Cipher System  Status: Research - Requires Validation | Priority: Medium | Timeline: TBD Pending Security Audit Multi-modal conlang authentication combined ,0.093,0.0752,0.1826,0.3939,0.3187,0.7734,5,e1b0875e-eb27-4053-ba72-e8762def458c
f32dd96fec407d33,🛣️ AetherMoore/EDE Realistic Roadmap,scbe-general,notion,https://www.notion.so/AetherMoore-EDE-Realistic-Roadmap-49db9ccd545c4c6187d506ab6e6c13bc,2026-01-09T07:37:00.000Z,0.5,GREEN,6bea3e2598b6,6787,"# 🛣️ AetherMoore/EDE Realistic Roadmap  Status: Engineering-Focused Development Plan Timeline: 18-24 months to production-ready Budget: $50,000-100,000 (assuming partnerships) Core Principle: Build Wh",0.0703,0.1138,0.1228,0.3973,0.3214,0.78,5,49db9ccd-545c-4c61-87d5-06ab6e6c13bc
8c640362173fd8f7,🔍 AetherMoore/EDE Vulnerability Assessment,scbe-general,notion,https://www.notion.so/AetherMoore-EDE-Vulnerability-Assessment-f00fce2993f24d2fa8cf3729eb0b7bbe,2026-01-09T07:37:00.000Z,0.5,GREEN,47de9619e7a1,6763,"# 🔍 AetherMoore/EDE Vulnerability Assessment  Date: January 9, 2026 Status: Critical Security Review Conclusion: Significant gaps identified - protocol requires major revision Executive Summary This a",0.0624,0.101,0.218,0.529,0.2853,0.6925,5,f00fce29-93f2-4d2f-a8cf-3729eb0b7bbe
